Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,Active_Listing_Count__c,Planned_Listing_Count__c,Page_URL__c,Page_Ranking__c,Page_Views__c,Page_Price__c,Page_Observation__c,Page_Notes__c,Avg_Time_On_Page__c,Unique_Page_Title__c,Unique_Page_Views__c,Last_Updated__c,Status__c,PreviewYears_Page_View__c,Page_View_2005_2006__c,Page_View_2006_2007__c,Page_View_2007_2008__c,Page_View_2008_2009__c,Page_View_2009_2010__c,Page_View_2010_2011__c,Page_View_2012_2013__c,Page_View_2011_2012__c,Page_View_2013_2014__c,Page_View_2014_2015__c,Old_URL__c,Page_View_2015_2016__c,Page_View_Nov_22nd_2016_Mar_21_212017__c,Page_View_2016_2017__c
a0640000002jx5CAAQ,00540000000sI3HAAU,0,Barbados Beauty Salons and Spas at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Health_Care_Listings/Beauty_Salons_and_Spa_Listings/,147,1938,480,Available,,73.85,Barbados Beauty Salons and Spas at Totally Barbados,,11/5/2015 0:00,,,735,162,228,633,776,1008,1174,1144,1007,1938,,,,
a0640000002jx5DAAQ,00540000000sI3HAAU,0,Cricket at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,1/18/2016 21:41,00540000002mQ18AAE,1/18/2016 21:41,0,0,https://www.totallybarbados.com/barbados/Entertainment/Sports/Cricket/,401,428,480,Available,,68.63,Cricket at Totally Barbados,,11/5/2015 0:00,,,418,788,505,693,811,1142,740,1038,447,428,,,,
a0640000002jx5EAAQ,00540000000sI3HAAU,0,Henry Forde at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Travel/Transportation/Roundabouts/Henry_Forde/,314,673,480,Available,,97.8,Henry Forde at Totally Barbados,,11/5/2015 0:00,,,6,236,324,262,346,327,357,336,344,673,,,,
a0640000002jx5FAAQ,00540000000sI3HAAU,0,St Peter at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,5/6/2017 18:26,1,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Parishes/St_Peter/,347,592,480,Available,,127.38,St Peter at Totally Barbados,,11/5/2015 0:00,,,384,349,420,491,502,595,606,619,305,592,,,,
a0640000002jx5GAAQ,00540000000sI3HAAU,0,Barbados Shore Excursions at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,1/18/2017 0:28,00540000002mQ18AAE,5/6/2017 21:24,1,0,https://www.totallybarbados.com/articles/vacations/barbados-shore-excursions/,327,646,480,Available,,76.24,Barbados Shore Excursions at Totally Barbados,,11/5/2015 0:00,,,1451,,360,311,680,1441,787,1178,506,646,,,,
a0640000002jx5HAAQ,00540000000sI3HAAU,0,Advertising and Marketing Companies at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Business_Listings/Advertising_and_Marketing_Listings/,296,730,480,Local Listings,"Name changed on December 24th, 2013 from ""Barbados Advertising and Marketing Listings and Businesses at Totally Barbados"" to ""Advertising and Marketing Companies at Totally Barbados"".",61.09,Advertising and Marketing Companies at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,434,236,355,339,287,261,289,149,730,,,,
a0640000002jx5IAAQ,00540000000sI3HAAU,0,Barbados Black Belly Sheep at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Photo_Gallery/Animal_Photos/3176.htm,909,16,480,Available,,71.33,Barbados Black Belly Sheep at Totally Barbados,,11/5/2015 0:00,,,705,403,405,228,101,77,33,60,22,16,,,,
a0640000002jx5JAAQ,00540000000sI3HAAU,0,Barbados Tour Operators at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,7/2/2016 23:46,00540000002mQ18AAE,7/2/2016 23:46,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Sightseeing_Listings/Tour_Operator_Listings/,301,708,480,Local Listings,,61.41,Barbados Tour Operators at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,392,209,621,864,1032,856,1302,382,708,,,,
a0640000002jx5KAAQ,00540000000sI3HAAU,0,Kensington Oval at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Sports/Cricket/Kensington_Oval/,426,387,480,Available,,91.67,Kensington Oval at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,544,455,1312,1344,959,323,607,269,387,,,,
a0640000002jx5LAAQ,00540000000sI3HAAU,0,Barbados Wedding Planning Listings at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,12/19/2016 21:10,00540000002mQ18AAE,7/1/2017 22:54,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Wedding_Listings/Wedding_Planning_Listings/,577,202,480,Local Listings,,65.63,Barbados Wedding Planning Listings at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,,175,362,315,359,163,281,125,202,,,,
a0640000002jx5MAAQ,00540000000sI3HAAU,0,Gibbs Beach at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,7/14/2016 18:58,00540000002mQ18AAE,1/14/2017 7:30,1,0,https://www.totallybarbados.com/barbados/About_Barbados/Beaches_and_Bays/West_Coast_Beaches/21.htm,284,782,480,Available,,74.86,Gibbs Beach at Totally Barbados,,11/5/2015 0:00,,,,300,442,398,555,711,433,626,276,782,,,,
a0640000002jx5NAAQ,00540000000sI3HAAU,0,Telecommunications at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,1/18/2016 21:42,00540000002mQ18AAE,1/18/2016 21:42,0,0,https://www.totallybarbados.com/barbados/Business/Infrastructure/Telecommunications/,318,662,480,Available,,104.36,Telecommunications at Totally Barbados,,11/5/2015 0:00,,,,312,543,584,673,639,421,665,241,662,,,,
a0640000002jx5OAAQ,00540000000sI3HAAU,0,BayView Hospital at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Health_Care/Hospitals_and_Clinics/3605.htm,211,1259,480,Available,,85.76,BayView Hospital at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,366,588,723,762,657,272,509,320,1259,,,,
a0640000002jx5PAAQ,00540000000sI3HAAU,0,Sailing at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,7/2/2016 23:18,00540000002mQ18AAE,5/6/2017 17:34,2,0,https://www.totallybarbados.com/barbados/Entertainment/Sports/Sailing/,356,555,480,Available,,67.67,Sailing at Totally Barbados,,11/5/2015 0:00,,,857,351,518,382,566,785,709,1157,441,555,,,,
a0640000002jx5RAAQ,00540000000sI3HAAU,0,Aunty Olga Lopes Seale at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Meet_a_Bajan/Aunty_Olga_Lopes_Seale/,451,346,480,Available,,104.16,Aunty Olga Lopes Seale at Totally Barbados,,11/5/2015 0:00,,,,188,320,321,285,463,174,236,178,346,,,,
a0640000002jx5SAAQ,00540000000sI3HAAU,0,East Coast Accommodation at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Accommodation/East_Coast_Accommodation/,270,834,480,Available,,66.84,East Coast Accommodation at Totally Barbados,,11/5/2015 0:00,,,,,278,173,356,569,960,731,318,834,,,,
a0640000002jx5TAAQ,00540000000sI3HAAU,0,Oistins at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,2/11/2016 1:50,00540000002mQ18AAE,2/11/2016 1:50,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Towns_and_Places_of_Interest/Oistins/,127,2300,480,Available,,112.42,Oistins at Totally Barbados,,2/8/2016 0:00,Completed - Content Rewritten,,423,323,342,466,549,966,1521,1352,865,2300,,,,
a0640000002jx5UAAQ,00540000000sI3HAAU,0,Speightstown at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,2/4/2016 17:20,00540000002mQ18AAE,2/4/2016 17:20,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Towns_and_Places_of_Interest/Speightstown/,120,2477,480,Available,,81.61,Speightstown at Totally Barbados,,11/5/2015 0:00,,,,224,291,537,615,778,1392,1146,791,2477,,,,
a0640000002jx5VAAQ,00540000000sI3HAAU,0,Horse Racing at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,2/6/2016 21:06,00540000002mQ18AAE,7/2/2017 2:00,1,0,https://www.totallybarbados.com/barbados/Entertainment/Sports/Horse_Racing/,99,2968,480,Available,,78.29,Horse Racing at Totally Barbados,,11/5/2015 0:00,,,402,640,707,687,858,16112,7387,11417,5260,2968,,,,
a0640000002jx5WAAQ,00540000000sI3HAAU,0,Agrofest at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/26/2016 16:21,1,0,https://www.totallybarbados.com/barbados/Entertainment/Festivals/Agrofest/,760,83,480,Available,,93.9,Agrofest at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,253,327,609,568,686,193,442,74,83,,,,
a0640000002jx5YAAQ,00540000000sI3HAAU,0,Barbados Bus Transportation Services at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Travel_Listings/Bus_Transport_Listings/,539,240,480,Local Listings,,89.67,Barbados Bus Transportation Services at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,226,194,652,541,531,374,438,165,240,,,,
a0640000002jx5ZAAQ,00540000000sI3HAAU,0,Wine Clubs and Bars at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Bars_and_Lounges/Wine_Clubs_and_Bars/,695,121,480,Available,,69.92,Wine Clubs and Bars at Totally Barbados,,11/5/2015 0:00,,,55,374,297,293,109,58,77,80,71,121,,,,
a0640000002jx5aAAA,00540000000sI3HAAU,0,Barbados Parliament at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,2/1/2016 1:09,00540000002mQ18AAE,9/22/2016 10:57,0,0,https://www.totallybarbados.com/barbados/Business/Government_and_Legal_System/Barbados_Parliament/,464,331,480,Available,,88.49,Barbados Parliament at Totally Barbados,,11/5/2015 0:00,,,,89,156,210,221,279,318,350,102,331,,,,
a0640000002jx5bAAA,00540000000sI3HAAU,0,Breadfruit in Butter Sauce Recipe at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,4/18/2017 15:20,00540000002mQ18AAE,5/6/2017 21:24,0,0,https://www.totallybarbados.com/articles/barbados-recipes/breadfruit-butter-sauce-recipe/,185,1410,480,Available,,75.27,Breadfruit in Butter Sauce Recipe at Totally Barbados,,11/5/2015 0:00,,,,284,405,549,694,678,661,758,564,1410,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Food/Barbados_Recipes/3926.htm,,175,
a0640000002jx5cAAA,00540000000sI3HAAU,0,St. Michael Barbados Restaurants at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,12/30/2016 6:08,1,0,https://www.totallybarbados.com/barbados/Local_Listings/Restaurant_Guide/Restaurants_by_Parish/St_Michael/,461,337,480,Local Listings,,47.48,St. Michael Barbados Restaurants at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,173,242,418,434,433,273,548,192,337,,,,
a0640000002jx5dAAA,00540000000sI3HAAU,0,Polo at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,2/6/2016 21:27,00540000002mQ18AAE,7/2/2017 2:00,1,0,https://www.totallybarbados.com/barbados/Entertainment/Sports/Polo/,416,410,480,Available,,44.8,Polo at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,401,318,435,648,656,225,377,223,410,,,,
a0640000002jx5eAAA,00540000000sI3HAAU,0,Barbados Bookstore Listings at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Shopping_Listings/Bookstore_Listings/,184,1420,480,Local Listings,,75.27,Barbados Bookstore Listings at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,166,356,370,447,629,888,967,568,1420,,,,
a0640000002jx5fAAA,00540000000sI3HAAU,0,Barbados Business Statistics at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Business/Resource_Library/Barbados_Business_Statistics/,719,110,480,Available,,21.54,Barbados Business Statistics at Totally Barbados,,11/5/2015 0:00,,,,246,304,473,520,417,306,419,101,110,,,,
a0640000002jx5gAAA,00540000000sI3HAAU,0,Central Bank of Barbados at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,1,0,https://www.totallybarbados.com/barbados/Business/Financial_Sector/Central_Bank_of_Barbados/,444,356,480,Available,,85.73,Central Bank of Barbados at Totally Barbados,,11/5/2015 0:00,,,,169,378,285,374,416,304,417,174,356,,,,
a0640000002jx5hAAA,00540000000sI3HAAU,0,Farley Hill National Park at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,12/19/2016 22:02,00540000002mQ18AAE,12/21/2016 4:23,0,0,https://www.totallybarbados.com/barbados/Travel/Sightseeing/Tourist_Attractions/Farley_Hill_National_Park/,397,436,480,Available,,114.76,Farley Hill National Park at Totally Barbados,,11/5/2015 0:00,,,,268,306,330,509,664,392,857,207,436,,,,
a0640000002jx5iAAA,00540000000sI3HAAU,0,Barbados Travel and Booking Agents at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Travel_Listings/Travel_Agent_Listings/,417,410,480,Local Listings,,75.52,Barbados Travel and Booking Agents at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,336,208,335,391,354,219,319,154,410,,,,
a0640000002jx5jAAA,00540000000sI3HAAU,0,Spas at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Barbados_Spas/Spas/,819,56,480,Available,,51.24,Spas at Totally Barbados,,11/5/2015 0:00,,,,383,359,470,419,405,146,245,54,56,,,,
a0640000002jx5kAAA,00540000000sI3HAAU,0,Breakfast in Barbados at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Barbados_Events/Breakfast_in_Barbados/,173,1551,480,Available,"Member will also get Breakfast in Barbados 2006, 2007 and 2008 pages",93.16,Breakfast in Barbados at Totally Barbados,,11/5/2015 0:00,,,,,123,1055,1392,2337,1657,1528,1081,1551,,,,
a0640000002jx5lAAA,00540000000sI3HAAU,0,Fielding Babb at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Meet_a_Bajan/Fielding_Babb/,283,785,480,Available,,138.18,Fielding Babb at Totally Barbados,,11/5/2015 0:00,,,,266,455,702,361,548,466,902,610,785,,,,
a0640000002jx5mAAA,00540000000sI3HAAU,0,Barbados Newspapers at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,7/2/2017 2:00,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/News_and_Media/1185.htm,84,3651,480,Available,,76.89,Barbados Newspapers at Totally Barbados,,11/7/2015 0:00,,,4,451,542,1811,2302,1867,811,1006,1404,3651,,,,
a0640000002jx5nAAA,00540000000sI3HAAU,0,Barbados Romantic Getaways at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,1/6/2017 22:05,00540000002mQ18AAE,7/2/2017 2:00,1,0,https://www.totallybarbados.com/articles/vacations/romantic/,525,259,480,Available,,53.24,Barbados Romantic Getaways at Totally Barbados,,11/5/2015 0:00,,,,,220,130,146,200,214,299,159,259,,,,
a0640000002jx5oAAA,00540000000sI3HAAU,0,The Bays of Barbados at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,1/18/2017 0:40,00540000002mQ18AAE,5/6/2017 18:26,0,0,https://www.totallybarbados.com/articles/beaches/bays/,399,428,480,Available,,73.32,The Bays of Barbados at Totally Barbados,,11/5/2015 0:00,,,151,865,404,196,280,296,357,524,213,428,,,,
a0640000002jx5pAAA,00540000000sI3HAAU,0,Cattlewash at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Beaches_and_Bays/East_Coast_Beaches/14.htm,326,648,480,Available,,75.68,Cattlewash at Totally Barbados,,11/5/2015 0:00,,,,203,276,411,624,626,431,638,270,648,,,,
a0640000002jx5qAAA,00540000000sI3HAAU,0,Barbados Flower Listings at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Shopping_Listings/Flower_Listings/,514,268,480,Local Listings,,96.71,Barbados Flower Listings at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,83,322,387,557,522,354,631,186,268,,,,
a0640000002jx5rAAA,00540000000sI3HAAU,0,Banana Trees at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados-photos/Landscape_Photos/2607.html,944,5,10,Available,,29.05,Banana Trees at Totally Barbados,,11/5/2015 0:00,,,,302,320,181,100,60,27,41,8,5,,,,
a0640000002jx5sAAA,00540000000sI3HAAU,0,Barbados Business Guide at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Barbados_Business_Guide/,600,188,480,Available,,52.75,Barbados Business Guide at Totally Barbados,,11/5/2015 0:00,,,,7,363,254,247,318,159,223,163,188,,,,
a0640000002jx5tAAA,00540000000sI3HAAU,0,Barbados Thai and Asian Restaurants at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,5/6/2017 18:26,1,0,https://www.totallybarbados.com/barbados/Local_Listings/Restaurant_Guide/Restaurants_by_Cuisine/Asian_and_Thai/,472,321,480,Local Listings,,0,Barbados Thai & Asian Restaurants at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,128,258,228,298,277,180,231,123,321,,,,
a0640000002jx5uAAA,00540000000sI3HAAU,0,Barbados East Coast Photo 1 at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados-photos/Landscape_Photos/2612.html,896,20,10,Available,,69.36,Barbados East Coast Photo 1 at Totally Barbados,,11/5/2015 0:00,,,,,131,245,163,95,41,48,17,20,,,,
a0640000002jx5vAAA,00540000000sI3HAAU,0,Tour Operators at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,1/30/2016 3:17,00540000002mQ18AAE,1/30/2016 3:17,0,0,https://www.totallybarbados.com/barbados/Travel/Sightseeing/Tour_Operators/,330,637,480,Available,,41.85,Tour Operators at Totally Barbados,,11/5/2015 0:00,,,,593,416,475,1183,1345,696,1074,318,637,,,,
a0640000002jx5wAAA,00540000000sI3HAAU,0,Barbados Independence at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/20/2015 21:45,00540000002mQ18AAE,11/20/2015 21:45,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Independence/,178,1500,480,Available,Member will also get Independense 2006 and other years complimentary,121.34,Barbados Independence at Totally Barbados,,11/17/2015 0:00,Completed - Content Rewritten,,,21,490,769,1059,908,808,1111,491,1500,,,,
a0640000002jx5xAAA,00540000000sI3HAAU,0,Renting a Villa in Barbados at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,1/27/2017 21:00,00540000002mQ18AAE,1/28/2017 20:25,1,0,https://www.totallybarbados.com/articles/real-estate/renting-a-villa-in-barbados/,418,409,480,Available,,62.54,Renting a Villa in Barbados at Totally Barbados,,11/5/2015 0:00,,,,,278,431,634,572,410,468,217,409,,,,
a0640000002jx5yAAA,00540000000sI3HAAU,0,Combermere School at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,1/16/2017 1:14,00540000002mQ18AAE,1/18/2017 5:26,0,0,https://www.totallybarbados.com/articles/education-and-training/education/combermere-school/,258,893,480,Available,,90.08,Combermere School at Totally Barbados,,11/5/2015 0:00,,,,,138,706,971,862,563,770,403,893,,,,
a0640000002jx5zAAA,00540000000sI3HAAU,0,Batts Rock Beach at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,7/14/2016 18:38,00540000002mQ18AAE,1/14/2017 7:30,1,0,https://www.totallybarbados.com/barbados/About_Barbados/Beaches_and_Bays/West_Coast_Beaches/18.htm,487,300,480,Available,,79.86,Batts Rock Beach at Totally Barbados,,11/5/2015 0:00,,,,504,414,268,363,399,276,387,152,300,,,,
a0640000002jx60AAA,00540000000sI3HAAU,0,Sandy Beach at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,7/14/2016 19:13,00540000002mQ18AAE,1/14/2017 7:30,1,0,https://www.totallybarbados.com/barbados/About_Barbados/Beaches_and_Bays/South_Coast_Beaches/46.htm,702,117,480,Available,,95.44,Sandy Beach at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,424,536,308,148,130,167,147,232,54,117,,,,
a0640000002jx61AAA,00540000000sI3HAAU,0,Wildey Gymnasium at Totally Barbados,5/14/2008 4:22,00540000000sI3HAAU,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Sports/Wildey_Gymnasium/,370,524,480,Available,,76.47,Wildey Gymnasium at Totally Barbados,,11/5/2015 0:00,,,,192,364,313,327,288,261,290,208,524,,,,
